Date,Model,EECU (hours),Completed,EECU (hours/task)
2023-10-14,SIMS,0.1,15,0.006666666666666667
2023-10-14,SSEBop,1.0,24,0.041666666666666664
2023-10-14,eeMETRIC,6.1,70,0.08714285714285713
2023-10-14,geeSEBAL,4.8,59,0.08135593220338982
2023-10-13,PT-JPL,0.5,48,0.010416666666666666
2023-10-13,SIMS,0.1,69,0.0014492753623188406
2023-10-13,SSEBop,1.1,66,0.016666666666666666
2023-10-13,eeMETRIC,6.0,85,0.07058823529411765
2023-10-13,geeSEBAL,4.9,102,0.04803921568627451
2023-10-12,PT-JPL,0.4,82,0.004878048780487805
2023-10-12,SIMS,0.1,84,0.0011904761904761906
2023-10-12,SSEBop,1.1,90,0.012222222222222223
2023-10-12,eeMETRIC,6.1,115,0.05304347826086956
2023-10-12,geeSEBAL,4.5,120,0.0375
2023-10-11,PT-JPL,0.4,20,0.02
2023-10-11,SIMS,0.1,23,0.004347826086956522
2023-10-11,SSEBop,1.0,13,0.07692307692307693
2023-10-11,eeMETRIC,6.0,53,0.11320754716981132
2023-10-11,geeSEBAL,4.5,45,0.1
2023-10-10,PT-JPL,0.5,13,0.038461538461538464
2023-10-10,SIMS,0.1,13,0.007692307692307693
2023-10-10,SSEBop,1.0,20,0.05
2023-10-10,eeMETRIC,6.2,40,0.155
2023-10-10,geeSEBAL,4.9,47,0.10425531914893618
2023-10-09,PT-JPL,0.4,14,0.028571428571428574
2023-10-09,SIMS,0.1,17,0.0058823529411764705
2023-10-09,SSEBop,1.0,15,0.06666666666666667
2023-10-09,eeMETRIC,6.4,43,0.14883720930232558
2023-10-09,geeSEBAL,5.1,42,0.12142857142857141
2023-10-08,PT-JPL,0.5,16,0.03125
2023-10-08,SIMS,0.1,12,0.008333333333333333
2023-10-08,SSEBop,1.0,14,0.07142857142857142
2023-10-08,eeMETRIC,6.5,48,0.13541666666666666
2023-10-08,geeSEBAL,5.0,46,0.10869565217391304
2023-10-07,PT-JPL,0.5,13,0.038461538461538464
2023-10-07,SIMS,0.1,20,0.005
2023-10-07,SSEBop,1.2,16,0.075
2023-10-07,eeMETRIC,6.2,46,0.13478260869565217
2023-10-07,geeSEBAL,4.8,49,0.09795918367346938
2023-10-06,PT-JPL,0.5,36,0.013888888888888888
2023-10-06,SIMS,0.2,13,0.015384615384615385
2023-10-06,SSEBop,1.1,13,0.08461538461538462
2023-10-06,eeMETRIC,6.4,103,0.06213592233009709
2023-10-06,geeSEBAL,4.6,80,0.057499999999999996
2023-10-05,PT-JPL,0.5,35,0.014285714285714285
2023-10-05,SIMS,0.1,30,0.0033333333333333335
2023-10-05,SSEBop,1.1,37,0.02972972972972973
2023-10-05,eeMETRIC,6.1,35,0.17428571428571427
2023-10-05,geeSEBAL,4.9,36,0.13611111111111113
2023-10-04,PT-JPL,0.5,111,0.0045045045045045045
2023-10-04,SIMS,0.1,127,0.0007874015748031497
2023-10-04,SSEBop,1.1,132,0.008333333333333333
2023-10-04,eeMETRIC,6.3,152,0.04144736842105263
2023-10-04,geeSEBAL,4.9,168,0.029166666666666667
2023-10-03,PT-JPL,0.4,14,0.028571428571428574
2023-10-03,SIMS,0.1,37,0.002702702702702703
2023-10-03,SSEBop,1.1,19,0.05789473684210527
2023-10-03,eeMETRIC,5.7,53,0.10754716981132076
2023-10-03,geeSEBAL,4.5,58,0.07758620689655173
2023-10-02,PT-JPL,0.4,11,0.03636363636363637
2023-10-02,SIMS,0.1,4,0.025
2023-10-02,SSEBop,1.0,15,0.06666666666666667
2023-10-02,eeMETRIC,6.1,50,0.122
2023-10-02,geeSEBAL,4.7,53,0.08867924528301888
2023-10-01,PT-JPL,0.5,15,0.03333333333333333
2023-10-01,SIMS,0.1,8,0.0125
2023-10-01,SSEBop,1.2,11,0.10909090909090909
2023-10-01,eeMETRIC,5.9,54,0.10925925925925926
2023-10-01,geeSEBAL,5.3,50,0.106
2023-09-30,PT-JPL,0.4,8,0.05
2023-09-30,SIMS,0.1,19,0.005263157894736842
2023-09-30,SSEBop,1.1,17,0.06470588235294118
2023-09-30,eeMETRIC,5.9,48,0.12291666666666667
2023-09-30,geeSEBAL,4.8,55,0.08727272727272727
2023-09-29,PT-JPL,0.4,14,0.028571428571428574
2023-09-29,SIMS,0.1,14,0.0071428571428571435
2023-09-29,SSEBop,0.9,8,0.1125
2023-09-29,eeMETRIC,6.1,69,0.08840579710144927
2023-09-29,geeSEBAL,4.8,49,0.09795918367346938
2023-09-28,PT-JPL,0.4,35,0.011428571428571429
2023-09-28,SIMS,0.1,51,0.00196078431372549
2023-09-28,SSEBop,1.1,30,0.03666666666666667
2023-09-28,eeMETRIC,6.3,336,0.01875
2023-09-28,geeSEBAL,4.8,60,0.08
2023-09-27,PT-JPL,0.4,121,0.0033057851239669425
2023-09-27,SIMS,0.1,96,0.0010416666666666667
2023-09-27,SSEBop,1.0,110,0.00909090909090909
2023-09-27,eeMETRIC,5.9,158,0.03734177215189874
2023-09-27,geeSEBAL,4.8,147,0.03265306122448979
2023-09-26,PT-JPL,0.5,13,0.038461538461538464
2023-09-26,SIMS,0.1,14,0.0071428571428571435
2023-09-26,SSEBop,1.0,10,0.1
2023-09-26,eeMETRIC,6.3,55,0.11454545454545455
2023-09-26,geeSEBAL,5.1,52,0.09807692307692308
2023-09-25,PT-JPL,0.5,23,0.021739130434782608
2023-09-25,SIMS,0.1,11,0.009090909090909092
2023-09-25,SSEBop,1.1,25,0.044000000000000004
2023-09-25,eeMETRIC,6.1,65,0.09384615384615384
2023-09-25,geeSEBAL,5.1,67,0.07611940298507462
2023-09-24,PT-JPL,0.5,19,0.02631578947368421
2023-09-24,SIMS,0.1,7,0.014285714285714287
2023-09-24,SSEBop,1.1,36,0.030555555555555558
2023-09-24,eeMETRIC,6.6,55,0.12
2023-09-24,geeSEBAL,5.0,72,0.06944444444444445
2023-09-23,PT-JPL,0.4,17,0.023529411764705882
2023-09-23,eeMETRIC,6.0,50,0.12
2023-09-23,geeSEBAL,5.0,33,0.15151515151515152
2023-09-22,PT-JPL,0.5,25,0.02
2023-09-22,SIMS,0.1,38,0.002631578947368421
2023-09-22,SSEBop,1.0,19,0.05263157894736842
2023-09-22,eeMETRIC,6.0,61,0.09836065573770492
2023-09-22,geeSEBAL,4.9,55,0.0890909090909091
2023-09-21,PT-JPL,0.5,34,0.014705882352941176
2023-09-21,SIMS,0.1,23,0.004347826086956522
2023-09-21,SSEBop,0.9,17,0.052941176470588235
2023-09-21,eeMETRIC,6.0,72,0.08333333333333333
2023-09-21,geeSEBAL,4.8,55,0.08727272727272727
2023-09-20,PT-JPL,0.4,106,0.0037735849056603774
2023-09-20,SIMS,0.1,126,0.0007936507936507937
2023-09-20,SSEBop,1.1,132,0.008333333333333333
2023-09-20,eeMETRIC,6.2,143,0.04335664335664336
2023-09-20,geeSEBAL,4.9,169,0.02899408284023669
2023-09-19,PT-JPL,0.5,9,0.05555555555555555
2023-09-19,SIMS,0.1,17,0.0058823529411764705
2023-09-19,SSEBop,1.1,10,0.11000000000000001
2023-09-19,eeMETRIC,6.1,46,0.1326086956521739
2023-09-19,geeSEBAL,4.9,47,0.10425531914893618
2023-09-18,PT-JPL,0.5,13,0.038461538461538464
2023-09-18,SIMS,0.1,25,0.004
2023-09-18,SSEBop,1.0,32,0.03125
2023-09-18,eeMETRIC,6.0,88,0.06818181818181818
2023-09-18,geeSEBAL,4.7,107,0.04392523364485981
2023-09-17,PT-JPL,0.4,12,0.03333333333333333
2023-09-17,SIMS,0.1,10,0.01
2023-09-17,eeMETRIC,6.1,12,0.5083333333333333
2023-09-16,PT-JPL,0.5,19,0.02631578947368421
2023-09-16,SIMS,0.1,32,0.003125
2023-09-16,SSEBop,1.0,25,0.04
2023-09-16,eeMETRIC,5.9,56,0.10535714285714286
2023-09-16,geeSEBAL,4.4,62,0.07096774193548387
2023-09-15,PT-JPL,0.5,36,0.013888888888888888
2023-09-15,eeMETRIC,5.9,64,0.0921875
2023-09-15,geeSEBAL,4.9,28,0.17500000000000002
2023-09-14,PT-JPL,0.5,58,0.008620689655172414
2023-09-14,SIMS,0.1,104,0.0009615384615384616
2023-09-14,SSEBop,1.0,113,0.008849557522123894
2023-09-14,eeMETRIC,6.3,91,0.06923076923076923
2023-09-14,geeSEBAL,5.0,146,0.03424657534246575
2023-09-13,PT-JPL,0.4,119,0.0033613445378151263
2023-09-13,SIMS,0.1,100,0.001
2023-09-13,SSEBop,1.0,100,0.01
2023-09-13,eeMETRIC,5.9,158,0.03734177215189874
2023-09-13,geeSEBAL,4.9,139,0.035251798561151085
2023-09-12,PT-JPL,0.5,13,0.038461538461538464
2023-09-12,SIMS,0.1,26,0.0038461538461538464
2023-09-12,eeMETRIC,5.8,406,0.014285714285714285
2023-09-12,geeSEBAL,4.8,394,0.012182741116751269
2023-09-11,PT-JPL,0.5,24,0.020833333333333332
2023-09-11,SIMS,0.1,8,0.0125
2023-09-11,SSEBop,1.1,19,0.05789473684210527
2023-09-11,eeMETRIC,7.0,24,0.2916666666666667
2023-09-11,geeSEBAL,5.0,19,0.2631578947368421
2023-09-10,PT-JPL,0.5,12,0.041666666666666664
2023-09-10,SSEBop,1.1,37,0.02972972972972973
2023-09-10,eeMETRIC,6.3,12,0.525
2023-09-10,geeSEBAL,5.0,37,0.13513513513513514
2023-09-09,PT-JPL,0.5,22,0.022727272727272728
2023-09-09,SIMS,0.1,19,0.005263157894736842
2023-09-09,eeMETRIC,6.6,22,0.3
2023-09-08,PT-JPL,0.4,81,0.0049382716049382715
2023-09-08,SIMS,0.1,98,0.0010204081632653062
2023-09-08,SSEBop,1.1,88,0.0125
2023-09-08,eeMETRIC,6.3,79,0.07974683544303797
2023-09-08,geeSEBAL,4.7,83,0.056626506024096385
2023-09-07,PT-JPL,0.5,77,0.006493506493506494
2023-09-07,SIMS,0.1,73,0.0013698630136986301
2023-09-07,SSEBop,1.1,80,0.013750000000000002
2023-09-07,eeMETRIC,6.1,79,0.07721518987341772
2023-09-07,geeSEBAL,5.0,85,0.058823529411764705
2023-09-06,PT-JPL,0.5,24,0.020833333333333332
2023-09-06,SIMS,0.1,12,0.008333333333333333
2023-09-06,SSEBop,1.0,9,0.1111111111111111
2023-09-06,eeMETRIC,6.3,24,0.2625
2023-09-06,geeSEBAL,5.1,48,0.10625
2023-09-05,PT-JPL,0.6,13,0.04615384615384615
2023-09-05,SIMS,0.1,22,0.004545454545454546
2023-09-05,SSEBop,1.2,15,0.08
2023-09-05,eeMETRIC,6.3,13,0.4846153846153846
2023-09-04,PT-JPL,0.5,26,0.019230769230769232
2023-09-04,SIMS,0.1,9,0.011111111111111112
2023-09-04,SSEBop,1.0,24,0.041666666666666664
2023-09-04,eeMETRIC,6.5,26,0.25
2023-09-03,PT-JPL,0.5,13,0.038461538461538464
2023-09-03,SIMS,0.1,15,0.006666666666666667
2023-09-03,SSEBop,1.0,13,0.07692307692307693
2023-09-03,eeMETRIC,6.4,13,0.49230769230769234
2023-09-03,geeSEBAL,5.0,13,0.38461538461538464
2023-09-02,PT-JPL,0.4,20,0.02
2023-09-02,SIMS,0.1,24,0.004166666666666667
2023-09-02,SSEBop,1.0,26,0.038461538461538464
2023-09-02,eeMETRIC,5.9,20,0.29500000000000004
2023-09-02,geeSEBAL,4.6,26,0.1769230769230769
2023-09-01,PT-JPL,0.5,14,0.03571428571428571
2023-09-01,SIMS,0.1,13,0.007692307692307693
2023-09-01,SSEBop,1.0,33,0.030303030303030304
2023-09-01,eeMETRIC,6.4,52,0.12307692307692308
2023-09-01,geeSEBAL,5.0,71,0.07042253521126761
2023-08-31,PT-JPL,0.5,23,0.021739130434782608
2023-08-31,SIMS,0.1,26,0.0038461538461538464
2023-08-31,SSEBop,1.1,14,0.07857142857142858
2023-08-31,eeMETRIC,6.3,61,0.10327868852459016
2023-08-31,geeSEBAL,4.7,52,0.09038461538461538
2023-08-30,PT-JPL,0.4,35,0.011428571428571429
2023-08-30,SIMS,0.1,13,0.007692307692307693
2023-08-30,eeMETRIC,6.0,101,0.0594059405940594
2023-08-30,geeSEBAL,4.4,66,0.06666666666666667
2023-08-29,PT-JPL,0.4,35,0.011428571428571429
2023-08-29,SIMS,0.1,21,0.004761904761904762
2023-08-29,SSEBop,1.0,24,0.041666666666666664
2023-08-29,eeMETRIC,5.6,35,0.16
2023-08-29,geeSEBAL,4.7,23,0.20434782608695654
2023-08-28,PT-JPL,0.5,56,0.008928571428571428
2023-08-28,SIMS,0.1,88,0.0011363636363636365
2023-08-28,SSEBop,1.1,72,0.015277777777777779
2023-08-28,eeMETRIC,6.0,85,0.07058823529411765
2023-08-28,geeSEBAL,4.5,97,0.04639175257731959
2023-08-27,PT-JPL,0.4,46,0.008695652173913044
2023-08-27,SIMS,0.1,65,0.0015384615384615385
2023-08-27,SSEBop,0.9,77,0.011688311688311689
2023-08-27,eeMETRIC,5.7,80,0.07125000000000001
2023-08-27,geeSEBAL,4.6,116,0.0396551724137931
2023-08-26,PT-JPL,0.4,28,0.014285714285714287
2023-08-26,SIMS,0.1,21,0.004761904761904762
2023-08-26,SSEBop,0.9,22,0.04090909090909091
2023-08-26,eeMETRIC,5.8,59,0.0983050847457627
2023-08-26,geeSEBAL,4.6,53,0.08679245283018867
2023-08-25,PT-JPL,0.4,32,0.0125
2023-08-25,SIMS,0.1,66,0.0015151515151515152
2023-08-25,SSEBop,0.9,32,0.028125
2023-08-25,eeMETRIC,6.0,61,0.09836065573770492
2023-08-25,geeSEBAL,4.4,61,0.07213114754098361
2023-08-24,SSEBop,1.0,28,0.03571428571428571
2023-08-24,eeMETRIC,5.3,35,0.1514285714285714
2023-08-24,geeSEBAL,4.5,63,0.07142857142857142
2023-08-23,PT-JPL,0.4,40,0.01
2023-08-23,eeMETRIC,6.1,77,0.07922077922077922
2023-08-23,geeSEBAL,4.7,37,0.12702702702702703
2023-08-22,PT-JPL,0.4,39,0.010256410256410256
2023-08-22,SIMS,0.1,28,0.0035714285714285718
2023-08-22,eeMETRIC,5.8,66,0.08787878787878788
2023-08-22,geeSEBAL,4.6,27,0.17037037037037037
2023-08-21,PT-JPL,0.4,97,0.004123711340206186
2023-08-21,SIMS,0.1,77,0.0012987012987012987
2023-08-21,SSEBop,1.0,117,0.008547008547008548
2023-08-21,eeMETRIC,5.7,128,0.04453125
2023-08-21,geeSEBAL,4.7,147,0.03197278911564626
2023-08-20,PT-JPL,0.3,7,0.04285714285714286
2023-08-20,SIMS,0.1,40,0.0025
2023-08-20,SSEBop,0.9,59,0.015254237288135594
2023-08-20,eeMETRIC,5.9,41,0.14390243902439026
2023-08-20,geeSEBAL,4.4,94,0.04680851063829788
2023-08-19,PT-JPL,0.4,24,0.016666666666666666
2023-08-19,SIMS,0.1,38,0.002631578947368421
2023-08-19,eeMETRIC,5.8,58,0.09999999999999999
2023-08-19,geeSEBAL,4.4,34,0.12941176470588237
2023-08-18,PT-JPL,0.4,10,0.04
2023-08-18,SIMS,0.1,21,0.004761904761904762
2023-08-18,SSEBop,0.9,7,0.1285714285714286
2023-08-18,eeMETRIC,5.7,37,0.15405405405405406
2023-08-18,geeSEBAL,4.5,34,0.1323529411764706
2023-08-17,PT-JPL,0.4,23,0.017391304347826087
2023-08-17,SSEBop,1.0,24,0.041666666666666664
2023-08-17,eeMETRIC,5.7,51,0.11176470588235295
2023-08-17,geeSEBAL,4.5,52,0.08653846153846154
2023-08-16,PT-JPL,0.4,37,0.010810810810810811
2023-08-16,SIMS,0.1,7,0.014285714285714287
2023-08-16,SSEBop,1.0,10,0.1
2023-08-16,eeMETRIC,5.5,70,0.07857142857142857
2023-08-16,geeSEBAL,4.2,43,0.09767441860465116
2023-08-15,PT-JPL,0.4,33,0.012121212121212121
2023-08-15,SIMS,0.1,26,0.0038461538461538464
2023-08-15,SSEBop,0.9,25,0.036000000000000004
2023-08-15,eeMETRIC,5.7,60,0.095
2023-08-15,geeSEBAL,4.5,50,0.09
2023-08-14,PT-JPL,0.4,71,0.005633802816901409
2023-08-14,SIMS,0.1,106,0.0009433962264150943
2023-08-14,SSEBop,1.0,87,0.011494252873563218
2023-08-14,eeMETRIC,5.8,95,0.061052631578947365
2023-08-14,geeSEBAL,4.7,111,0.04234234234234235
2023-08-13,PT-JPL,0.4,53,0.007547169811320755
2023-08-13,SIMS,0.1,58,0.001724137931034483
2023-08-13,SSEBop,0.9,79,0.01139240506329114
2023-08-13,eeMETRIC,5.6,85,0.06588235294117646
2023-08-13,geeSEBAL,4.4,113,0.03893805309734514
2023-08-12,PT-JPL,0.4,20,0.02
2023-08-12,SIMS,0.1,14,0.0071428571428571435
2023-08-12,SSEBop,1.0,15,0.06666666666666667
2023-08-12,eeMETRIC,5.9,38,0.15526315789473685
2023-08-12,geeSEBAL,4.5,45,0.1
2023-08-11,PT-JPL,0.4,9,0.044444444444444446
2023-08-11,SIMS,0.1,21,0.004761904761904762
2023-08-11,SSEBop,1.0,11,0.09090909090909091
2023-08-11,eeMETRIC,6.1,41,0.14878048780487804
2023-08-11,geeSEBAL,4.7,43,0.10930232558139535
2023-08-10,PT-JPL,0.4,24,0.016666666666666666
2023-08-10,SIMS,0.1,46,0.002173913043478261
2023-08-10,SSEBop,1.0,20,0.05
2023-08-10,eeMETRIC,5.6,59,0.09491525423728812
2023-08-10,geeSEBAL,4.7,55,0.08545454545454546
2023-08-09,PT-JPL,0.5,85,0.0058823529411764705
2023-08-09,SSEBop,1.0,118,0.00847457627118644
2023-08-09,eeMETRIC,5.8,227,0.02555066079295154
2023-08-09,geeSEBAL,4.7,260,0.018076923076923077
2023-08-08,PT-JPL,0.4,24,0.016666666666666666
2023-08-08,SIMS,0.1,41,0.0024390243902439024
2023-08-08,SSEBop,1.0,24,0.041666666666666664
2023-08-08,eeMETRIC,5.9,24,0.24583333333333335
2023-08-08,geeSEBAL,4.7,24,0.19583333333333333
2023-08-07,PT-JPL,0.4,55,0.007272727272727273
2023-08-07,SIMS,0.1,108,0.000925925925925926
2023-08-07,SSEBop,1.0,56,0.017857142857142856
2023-08-07,eeMETRIC,5.8,63,0.09206349206349206
2023-08-07,geeSEBAL,4.8,55,0.08727272727272727
2023-08-06,PT-JPL,0.1,163,0.0006134969325153375
2023-08-06,SSEBop,0.1,143,0.0006993006993006993
2023-08-06,eeMETRIC,0.6,155,0.003870967741935484
2023-08-06,geeSEBAL,0.6,143,0.004195804195804196
